query_acc	% identity	alignment length	mismatches	gap opens	bit score	evalue	Membership Cluster 1	Membership Cluster 2	Membership Cluster 3	Membership Cluster 4	Membership Cluster 5	Max Membership	Assigned Cluster
tr|A0A011AGD6|A0A011AGD6_9ACTN	27.80519734219269	271.92292358803985	0.006383014411344518	8.683720930232559	164.23308970099666	86.31995758077095	0.9187396080709201	0.009110241246333023	0.042776625733990443	0.01741520897752767	0.011958315971228838	0.9187396080709201	0
tr|A0A011P5N5|A0A011P5N5_9PROT	35.798780487804876	57.75609756097561	0.029390672365465467	0.6585365853658537	41.4609756097561	0.3214163391290344	0.2779117099960277	0.05947439365785405	0.5231308572476276	0.0780126810959147	0.06147035800257593	0.5231308572476276	2
tr|A0A011PWK6|A0A011PWK6_9PROT	20.40520166163142	236.89728096676737	0.005977750130276079	6.275679758308157	134.0928247734139	2.7149238496696597	0.8806357363910189	0.012128041956943156	0.06816795443747002	0.02307006018334206	0.015998207031225956	0.8806357363910189	0
tr|A0A011Q145|A0A011Q145_9PROT	64.6192	31.0	0.11904747732443176	0.2	46.019999999999996	0.2932542719816071	0.18030496348629407	0.08202087974769641	0.5924669133854285	0.07771188750981547	0.06749535587076572	0.5924669133854285	2
tr|A0A011UJ46|A0A011UJ46_OCHAN	43.302795918367345	289.83673469387753	0.007389533460885025	4.081632653061225	341.59591836734694	0.5724266298008338	0.46656462368499874	0.03277569417594977	0.41228530680399955	0.04711092041743251	0.04126345491761938	0.46656462368499874	0
tr|A0A013VRK5|A0A013VRK5_9SPHN	63.72897916666667	173.1875	0.01985521839482737	1.46875	235.29479166666667	3.748395218297166	0.02090580948903176	0.006462977430483478	0.9604431901753407	0.006319475940689279	0.005868546964454692	0.9604431901753407	2
tr|A0A013X0B7|A0A013X0B7_9SPHN	52.96146266666667	405.84933333333333	0.005360837718811302	2.0773333333333333	632.2186666666666	99999.99999999999	0.0038301219852098977	0.01848533036961113	0.0043250342072975664	0.023559901738777228	0.9497996116991042	0.9497996116991042	4
tr|A0A014LCX6|A0A014LCX6_9ACTN	38.39586748270357	270.16338477913786	0.007423297305316186	5.802554550292709	223.3655135710484	31.15200405906357	0.8693793475261802	0.009985626679997122	0.09165859549903779	0.016460702595839496	0.01251572769894556	0.8693793475261802	0
tr|A0A014MUG6|A0A014MUG6_9ACTN	41.123230666666664	309.12533333333334	0.0059204758136426035	6.000666666666667	321.692	99999.99999999999	0.005476831330151222	0.009529236553451986	0.004793884017027844	0.9550265352245613	0.02517351287480762	0.9550265352245613	3
tr|A0A014P0C2|A0A014P0C2_9ACTN	37.29225066666667	330.82733333333334	0.005022954651610126	5.501333333333333	433.418	99999.99999999999	0.01011873301235115	0.018624345766794198	0.008906679162900371	0.8822188630882698	0.0801313789696845	0.8822188630882698	3
tr|A0A017HTK4|A0A017HTK4_9RHOB	35.23344314489928	306.52761533463286	0.005796981014921717	5.425601039636128	228.12248213125406	44.76343609718312	0.8848701431042109	0.009493617466364991	0.07719948520941397	0.016062702368119103	0.01237405185189109	0.8848701431042109	0
tr|A0A017T5V6|A0A017T5V6_9DELT	28.941012226512225	307.95366795366795	0.005145661022233058	6.7979407979407975	197.0798584298584	79.57370314820704	0.9877164234179365	0.0012319760122838897	0.007114507448619723	0.0022838988831317118	0.0016531942380282462	0.9877164234179365	0
tr|A0A017TEA0|A0A017TEA0_9DELT	20.66828172757475	244.8830564784053	0.0061345188281865535	6.5083056478405314	133.60119601328904	125.44359831105606	0.8960322426281088	0.010706083460712753	0.05859524721666284	0.020498588886139087	0.01416783780837672	0.8960322426281088	0
tr|A0A021WZQ9|A0A021WZQ9_9RHIZ	22.236662225183213	226.04796802131912	0.006627721187593686	6.616255829447035	134.20866089273818	15.425079732858576	0.8893533316132138	0.011204152275462722	0.06367351318599195	0.021168367016235444	0.014600635909096039	0.8893533316132138	0
tr|A0A021XGC4|A0A021XGC4_9RHIZ	28.894760826115924	286.1185876082612	0.005427903688252315	5.259160559626915	196.29220519653563	4228.04989459449	0.9179704589137421	0.007280283756487246	0.05155159807851035	0.01342527905548222	0.009772380195778106	0.9179704589137421	0
tr|A0A022FQN3|A0A022FQN3_9BURK	30.866235842771488	308.37108594270484	0.00528006106982374	6.016655562958028	210.69053964023985	217.06403718655181	0.9657863752569428	0.003171350817954995	0.021121730810388147	0.005690401825092216	0.004230141289621985	0.9657863752569428	0
tr|A0A022FW07|A0A022FW07_9BURK	32.88567441860465	307.1714285714286	0.0054406567763044585	5.885049833887043	211.8517607973422	210.93054658799775	0.9492015453019289	0.004535952522756727	0.03231545811604034	0.007969646912662115	0.005977397146611918	0.9492015453019289	0
tr|A0A022G7Y9|A0A022G7Y9_9BURK	50.972058	405.51533333333333	0.005147262935213306	2.01	623.754	99999.99999999999	0.002721562070114198	0.012230400236174055	0.0030432608471295574	0.01753648922683568	0.9644682876197466	0.9644682876197466	4
tr|A0A022GP27|A0A022GP27_9BURK	57.58354533333333	264.8693333333333	0.00904704381359676	1.7153333333333334	385.192	99999.99999999999	0.034024068604255754	0.2316186904010823	0.04325327351122475	0.3118748560922728	0.37922911139116433	0.37922911139116433	4
tr|A0A022GSB9|A0A022GSB9_9BURK	26.340967307692306	425.07307692307694	0.003988066318953709	11.275	362.4556730769231	4.15461865765231	0.6082715660160395	0.05501120225773467	0.15088853277261716	0.1054285481197992	0.08040015083380947	0.6082715660160395	0
tr|A0A022MHH2|A0A022MHH2_9ACTN	38.47454297135243	177.29846768820786	0.010148061981458924	3.8560959360426383	176.83784143904063	230.39105081956896	0.47029374804089674	0.027081198953791626	0.43060400554316186	0.040748346715148744	0.03127270074700101	0.47029374804089674	0
tr|A0A023CFN0|A0A023CFN0_9PSED	91.47793866666666	280.11133333333333	0.041920501123259825	0.0006666666666666666	489.6086666666667	99999.99999999999	0.000875254356037273	0.990103741110703	0.0013492150060489887	0.0026235577413555263	0.005048231785855205	0.990103741110703	1
tr|A0A023NT86|A0A023NT86_9GAMM	31.338430944963655	246.45171339563862	0.0068815447656360345	5.6246105919003115	184.45363447559708	121.50360476099021	0.9234264369730715	0.006296003041380299	0.051256306262188536	0.010992365540827524	0.00802888818253215	0.9234264369730715	0
tr|A0A023WWS9|A0A023WWS9_PSEST	67.15867195767196	264.21693121693124	0.012341243702050305	1.156084656084656	341.5214285714286	10.187641084564975	0.08239791914442518	0.03224525716566399	0.8263082945376662	0.02887825792097902	0.030170271231265585	0.8263082945376662	2
tr|A0A023XAG4|A0A023XAG4_BRAJP	35.644990740740745	314.9642857142857	0.005717764450581804	5.626984126984127	236.81607142857143	89.14493683511557	0.8851410369806137	0.009806677935273414	0.0755556441965163	0.016637437766059093	0.012859203121537445	0.8851410369806137	0
tr|A0A023XBN0|A0A023XBN0_BRAJP	34.84994400527009	311.6857707509881	0.005725406447639043	5.666666666666667	234.58616600790512	20.45401106502176	0.9024546335356114	0.008385232745439742	0.06379647937806934	0.01434112562799186	0.011022528712887858	0.9024546335356114	0
tr|A0A023XSV9|A0A023XSV9_BRAJP	30.681925531914896	288.62632978723406	0.005580228463149208	5.08843085106383	207.66003989361704	74.84433965153646	0.903958827185825	0.007980434607098788	0.0636534304190886	0.013910070533614146	0.010497237254373605	0.903958827185825	0
tr|A0A023Y2V4|A0A023Y2V4_9GAMM	64.5857	264.2236842105263	0.01162505983311223	1.5078947368421052	332.4407894736842	20.40399673848942	0.07574974722110633	0.025235645362520046	0.8507094505945203	0.02392471795948886	0.02438043886236438	0.8507094505945203	2
tr|A0A024EB50|A0A024EB50_9PSED	93.19678866666666	282.31	0.05213399200577366	0.0006666666666666666	493.58666666666664	99999.99999999999	0.0023479260993437955	0.9743094293250959	0.0036234282022628472	0.006815426111594425	0.012903790261703173	0.9743094293250959	1
tr|A0A024GXF8|A0A024GXF8_9MICC	46.328845436375744	39.63157894736842	0.0493847226010171	0.46568954030646237	56.93211192538308	314.7410423194088	0.21292108895768053	0.0594570131766751	0.6014993353801386	0.06942848600872405	0.056694076476781825	0.6014993353801386	2
tr|A0A024HBH7|A0A024HBH7_PSEKB	85.376872	280.62333333333333	0.024423597004787755	0.042666666666666665	480.258	99999.99999999999	0.0014884586611878447	0.980883053611377	0.0022646644937914565	0.005017004596860256	0.010346818636783536	0.980883053611377	1
tr|A0A024HG56|A0A024HG56_PSEKB	38.99912333333333	315.964	0.005455814873871653	5.894666666666667	329.756	99999.99999999999	0.0027298486807328837	0.004551634645553867	0.00235645266730864	0.9774640147361807	0.012898049270223868	0.9774640147361807	3
tr|A0A024JWW3|A0A024JWW3_9MYCO	33.32596545914069	254.50294860994103	0.007199742304639854	5.927548441449031	233.62190395956193	22.54795753455591	0.9330879141121198	0.0055127237386410795	0.044759908096134185	0.009528464913661739	0.0071109891394433265	0.9330879141121198	0
tr|A0A024K5R3|A0A024K5R3_9MYCO	27.807005999999998	364.13733333333334	0.0045008954756593595	11.72	285.02773333333334	99999.99999909931	0.11333009332486797	0.09353281546481466	0.07325480404994789	0.5386218197026219	0.18126046745774757	0.5386218197026219	3
tr|A0A024QT10|A0A024QT10_MYCNE	26.387135333333333	376.18466666666666	0.004415348735355079	12.082666666666666	277.0164666666667	99999.99999918677	0.12225106295244358	0.09717120095498855	0.07783091383919095	0.5170957758895895	0.18565104636378735	0.5170957758895895	3
tr|A0A031FVY1|A0A031FVY1_9PSED	92.67069266666665	282.142	0.04844958892946273	0.002	495.524	99999.99999999999	0.001818933858114018	0.9798444103730165	0.0028044846013666517	0.005330715421532078	0.010201455745970735	0.9798444103730165	1
tr|A0A031GMV7|A0A031GMV7_9BURK	34.16084930777423	253.56389776357827	0.007398797837291742	5.615015974440895	212.88509052183173	19.493247793560986	0.90889312132192	0.00711959285004916	0.06281824427299346	0.012119964372526697	0.009049077182510842	0.90889312132192	0
tr|A0A031GSP7|A0A031GSP7_9BURK	25.331326043737572	281.68654738237245	0.0057304084331875225	7.751491053677932	176.71822398939693	652.8606887937162	0.9632659915374056	0.00395811555794157	0.019805352927628132	0.00765621507497105	0.005314324902053696	0.9632659915374056	0
tr|A0A031HXW2|A0A031HXW2_9SPHN	36.34091733333333	317.21066666666667	0.0050190218418294415	1.57	430.8573333333333	99999.99999999999	0.03004380026782955	0.07782786912643924	0.03179686374205518	0.4428617064581905	0.41746976040548556	0.4428617064581905	3
tr|A0A031I1J3|A0A031I1J3_9BURK	53.29060733333333	428.036	0.005347154849308889	3.6826666666666665	643.4926666666667	99999.99999999999	0.014925414428310923	0.05850482168496655	0.015750816448547825	0.09504776523670036	0.8157711822014744	0.8157711822014744	4
tr|A0A031I935|A0A031I935_9BURK	38.35157133333333	324.46666666666664	0.0053121787736562604	5.562666666666667	346.0713333333333	99999.99999999999	0.0010539083812070298	0.0018166801931206898	0.0009189164356069684	0.9904884561654308	0.005722038824634513	0.9904884561654308	3
tr|A0A031IRG1|A0A031IRG1_9PSED	92.47054466666667	280.114	0.047451813869311056	0.0006666666666666666	492.4626666666667	99999.99999999999	0.0016108430973914188	0.9821411315774582	0.002486109658597696	0.004737975049724556	0.009023940616828164	0.9821411315774582	1
tr|A0A031JFU9|A0A031JFU9_SPHPI	52.87340266666667	407.324	0.005336122061871161	2.116	636.7206666666667	99999.99999999999	0.004369968161311828	0.02081822746464664	0.004921592452720752	0.026615188809513093	0.9432750231118077	0.9432750231118077	4
tr|A0A031JHV3|A0A031JHV3_SPHPI	63.327214285714284	176.0612244897959	0.021039068136907087	1.8571428571428572	230.77346938775509	3.943189106497491	0.02311969983581482	0.006574909255897916	0.957690573404946	0.006584133276157744	0.006030684227183473	0.957690573404946	2
tr|A0A031JLA5|A0A031JLA5_SPHPI	20.815475409836065	312.1575591985428	0.005192336068948126	9.170765027322405	127.25605646630237	2.0720884112973854	0.8432572103059541	0.018984957173426294	0.07408343406200368	0.03796879798158296	0.02570560047703305	0.8432572103059541	0
tr|A0A031K5U1|A0A031K5U1_9SPHN	50.735347999999995	410.828	0.0051587339868383155	2.582666666666667	627.8393333333333	99999.99999999999	0.00466137172276304	0.019429003969798936	0.005081712698842883	0.031243767343333784	0.9395841442652613	0.9395841442652613	4
tr|A0A037V0Q7|A0A037V0Q7_9RHIZ	54.213531333333336	406.6333333333333	0.0055525938636841535	2.29	637.3146666666667	99999.99999999999	0.0051985109403546535	0.02576161438454969	0.005867265855482207	0.031513228944550976	0.9316593798750624	0.9316593798750624	4
tr|A0A038GZB7|A0A038GZB7_9BURK	32.8525297532656	436.4049346879535	0.004524411260641602	10.036284470246734	371.84063860667635	4.321133715448776	0.6161142114430811	0.0528193470490903	0.1583792715887049	0.09624151980314825	0.07644565011597546	0.6161142114430811	0
tr|A0A038GZJ0|A0A038GZJ0_9BURK	51.791154	414.3466666666667	0.0051206420711645325	2.118	642.006	99999.99999999999	0.0053417866741532	0.023941269784146117	0.005956323273595129	0.032118273402399526	0.932642346865706	0.932642346865706	4
tr|A0A038H0Q3|A0A038H0Q3_9BURK	58.630833333333335	265.05533333333335	0.009282579448127755	1.71	393.134	99999.99999999999	0.03337464337372676	0.2465809290240709	0.042758945401399066	0.2924772385244989	0.3848082436763044	0.3848082436763044	4
tr|A0A038H294|A0A038H294_9BURK	56.47339133333333	265.77933333333334	0.008777524084575189	1.7066666666666668	385.54466666666667	99999.99999999999	0.03379847165577328	0.2157885067174552	0.04262085665445536	0.32359279632275567	0.38419936864956045	0.38419936864956045	4
tr|A0A038H4P3|A0A038H4P3_9BURK	36.70625945587259	306.71068347710684	0.006017312889584478	5.429993364299934	234.8389515593895	132.70602628169982	0.8601872059696495	0.011300862281878427	0.09502756747880954	0.01885018220649716	0.014634182063165378	0.8601872059696495	0
tr|A0A038H5C6|A0A038H5C6_9BURK	44.071293103448276	254.39655172413794	0.008499413111128428	3.706896551724138	293.7793103448276	0.4092675677044986	0.3814770159256466	0.02659462906288495	0.5225576010425348	0.03747030155238795	0.03190045241654566	0.5225576010425348	2
tr|A0A059F750|A0A059F750_9RHOB	42.012631999999996	271.09866666666665	0.006640399753835954	3.723333333333333	340.0353333333333	99999.99999999999	0.01655173251871926	0.0392400343080729	0.016725962572505537	0.817901452311534	0.10958081828916826	0.817901452311534	3
tr|A0A059F8T6|A0A059F8T6_9RHOB	44.15879400000001	271.7633333333333	0.006933498023941508	4.399333333333334	346.5613333333333	99999.99999999999	0.013383620377265423	0.03207545261273017	0.013314297456640107	0.8548319139660089	0.08639471558735541	0.8548319139660089	3
tr|A0A059FVD8|A0A059FVD8_9RHOB	45.28422666666666	270.096	0.0071184843000523705	4.338	345.91333333333336	99999.99999999999	0.015669574526208478	0.039403822734844496	0.015799926962410244	0.8260567450572469	0.10306993071928976	0.8260567450572469	3
tr|A0A059G604|A0A059G604_9RHOB	45.763889999999996	265.93466666666666	0.007257911807323344	3.6846666666666668	343.762	99999.99999999999	0.02140758361961469	0.059146763124543415	0.022451907579677837	0.7448135339668595	0.15218021170930468	0.7448135339668595	3
tr|A0A059KHV2|A0A059KHV2_9BURK	48.96891666666667	247.33333333333334	0.01274336120792565	1.2222222222222223	374.2416666666667	0.46349727231855237	0.1289864111917814	0.027851668995873997	0.779608317080173	0.03198365785751161	0.031569944874660076	0.779608317080173	2
tr|A0A059KI67|A0A059KI67_9BURK	53.326727272727275	86.27272727272727	0.02910052063212362	0.3181818181818182	123.02727272727272	0.46511411574829886	0.12953515932632126	0.03821624423437108	0.7554281862161777	0.04130749168400451	0.03551291853912531	0.7554281862161777	2
tr|A0A059KU93|A0A059KU93_9PSED	69.80326190476191	264.6005291005291	0.013556645581748007	1.007936507936508	350.2835978835979	9.972620145009284	0.09232044517684755	0.040921948268098834	0.7946629221720878	0.034924131391803274	0.03717055299116251	0.7946629221720878	2
tr|A0A059L6A4|A0A059L6A4_9PSED	92.85537199999999	282.316	0.049642548827169966	0.0006666666666666666	493.05266666666665	99999.99999999999	0.0019623266805691626	0.9783701562461307	0.003027177375986881	0.005733963898408709	0.010906375798904733	0.9783701562461307	1
tr|A0A059L8S9|A0A059L8S9_9PSED	67.29608484848484	546.1737373737374	0.006749938181304798	2.4343434343434343	779.9987878787879	10.444980637844347	0.21659002231339208	0.16346805905837408	0.2734890013762167	0.1442819272523641	0.20217098999965313	0.2734890013762167	2
tr|A0A059MIF3|A0A059MIF3_9NOCA	43.00440066666666	266.128	0.006724979260724375	1.9766666666666666	356.356	99999.99999999999	0.03269596685120724	0.09852011001310128	0.03652166490351663	0.5548049166940956	0.2774573415380793	0.5548049166940956	3
tr|A0A059ML39|A0A059ML39_9NOCA	49.47311666666667	266.15866666666665	0.007597051766538649	1.9166666666666667	372.6813333333333	99999.99999999999	0.03302154660144532	0.13790505047355509	0.03906230115116973	0.445038540508107	0.34497256126572284	0.445038540508107	3
tr|A0A059UYH3|A0A059UYH3_PSEPU	90.33408333333334	280.4273333333333	0.03691942814759354	0.0	485.7386666666667	99999.99999999999	0.0003868985875947525	0.9955276234687906	0.0005954184799922766	0.0011852246027792277	0.002304834860843082	0.9955276234687906	1
tr|A0A060BAM5|A0A060BAM5_9GAMM	29.85589973753281	251.82047244094488	0.006798811797750986	5.818372703412074	192.51354330708662	54.53377803294433	0.9508293356505981	0.004234352587222696	0.03192697067406233	0.007529074236886471	0.00548026685123032	0.9508293356505981	0
tr|A0A060DFM6|A0A060DFM6_AZOBR	53.372781999999994	408.908	0.00538020057136654	1.8166666666666667	637.0253333333334	99999.99999999999	0.004740293804997014	0.023613647513512522	0.005409341134065766	0.027707356724606533	0.9385293608228181	0.9385293608228181	4
tr|A0A060HEP1|A0A060HEP1_XYLFS	21.125496878442895	305.0176276165993	0.005119575582074824	8.64854939405068	134.2182152038193	2.7390425097379407	0.8761341411474741	0.014574856629777215	0.06055647997678228	0.02900015749434029	0.019734364751626043	0.8761341411474741	0
tr|A0A060P422|A0A060P422_9BURK	57.116891333333335	328.33866666666665	0.007132226220046344	0.49066666666666664	505.296	99999.99999999999	0.017782032085884157	0.14888733846634855	0.02284069069936418	0.11754922896729658	0.6929407097811066	0.6929407097811066	4
tr|A0A060P606|A0A060P606_9BURK	33.34064674634794	302.38180610889776	0.005514665190776456	4.99800796812749	219.7612217795485	266.7650368558678	0.8675058044642786	0.01070035577154955	0.08955896334434568	0.01821758846436124	0.014017287955464749	0.8675058044642786	0
tr|A0A060PA25|A0A060PA25_9BURK	48.11836	68.6	0.03140702531186391	0.36	84.736	3.213264351649424	0.1811368033668105	0.048792249612476774	0.6672938235612323	0.05610934311109113	0.0466677803483891	0.6672938235612323	2
tr|A0A060PB79|A0A060PB79_9BURK	53.158413043478255	328.54347826086956	0.009948095896166931	1.8695652173913044	507.3717391304348	0.9235749740093955	0.23495760179232678	0.07243824621558141	0.527065608745442	0.07808351872664294	0.08745502452000693	0.527065608745442	2
tr|A0A060PC92|A0A060PC92_9BURK	31.442455919395464	343.84047019311504	0.0049116032674032225	7.870696893366919	295.29429051217465	33.80244169037231	0.8661624256806705	0.015003967588910698	0.07022723798263235	0.027680641646004426	0.02092572710178201	0.8661624256806705	0
tr|A0A060PDR3|A0A060PDR3_9BURK	53.08597066666667	329.00333333333333	0.006509286158482501	0.556	485.61266666666666	99999.99999999999	0.01821553945116776	0.11720518682607922	0.022734814699305977	0.13788292139342828	0.7039615376300187	0.7039615376300187	4
tr|A0A060PFY4|A0A060PFY4_9BURK	43.41041133333333	318.3573333333333	0.005807492877642338	4.379333333333333	347.5933333333333	99999.99999999999	0.008747421855272268	0.020363691629775135	0.00845573794222996	0.8951788657614932	0.06725428281122948	0.8951788657614932	3
tr|A0A060PG08|A0A060PG08_9BURK	32.874031270791754	301.5655355954757	0.005467502074680494	5.273453093812376	218.07405189620758	53282.755462211535	0.27451826026947534	0.08271833482257997	0.16331360368652845	0.3343127300190194	0.14513707120239688	0.3343127300190194	3
tr|A0A060PHH3|A0A060PHH3_9BURK	54.97771266666667	267.43666666666667	0.008426397510302885	1.7133333333333334	385.0586666666667	99999.99999999999	0.03345835096176677	0.19562982130680634	0.041681736340119784	0.34161167534021697	0.38761841605109004	0.38761841605109004	4
tr|A0A060PKC2|A0A060PKC2_9BURK	33.83703928095872	299.2423435419441	0.005656163656112844	5.361517976031958	218.01145139813582	99038.62280969243	0.026263443538658556	0.0343614258051753	0.021991219435453176	0.8421025756177023	0.07528133560301069	0.8421025756177023	3
tr|A0A060PKC9|A0A060PKC9_9BURK	55.535763333333335	327.82866666666666	0.006947467396867105	1.8473333333333333	496.208	99999.99999999999	0.014171388888678116	0.09400028046353151	0.017098052512441196	0.12892500634184767	0.7458052717935014	0.7458052717935014	4
tr|A0A060PR29|A0A060PR29_9BURK	31.474546365914787	344.07101086048453	0.004932624308552714	7.916457811194653	299.6717627401838	14.894944296736018	0.8598771110003354	0.015776042660947107	0.07322022256152454	0.029095360786219892	0.0220312629909733	0.8598771110003354	0
tr|A0A060R6W5|A0A060R6W5_9BACT	22.3349605671245	284.61852015950376	0.005576612014389653	8.368187859991139	158.35245901639345	2.7204631857612886	0.912686170947094	0.00993656872340097	0.044386198590164246	0.01958569822413914	0.013405363515201597	0.912686170947094	0
tr|A0A060RAY7|A0A060RAY7_9BACT	22.60166012216405	298.8961605584642	0.005401354288800343	8.707242582897033	156.20314136125654	3.01105238492688	0.8947964895468011	0.01225561470444425	0.05211441752084898	0.02424643975674469	0.016587038471160827	0.8947964895468011	0
tr|A0A061A0C9|A0A061A0C9_9ACTN	27.278891333333334	320.17	0.004487376807109644	4.328666666666667	386.03866666666664	99999.99999999999	0.018952311207001808	0.027899603719085814	0.016258380986797997	0.8324248434258708	0.10446486066124362	0.8324248434258708	3
tr|A0A061CMI4|A0A061CMI4_PSEPS	87.16336933333334	281.96666666666664	0.027647213810557417	0.0026666666666666666	487.94666666666666	99999.99999999999	0.0005854331006905748	0.9927285319132498	0.0008941148053670466	0.0019006972599653975	0.0038912229207268153	0.9927285319132498	1
tr|A0A061R6B6|A0A061R6B6_9CHLO	21.86444377910845	254.6693280106454	0.00664911809623639	9.057218895542249	128.8731869594145	36.409813321684	0.8540330509103632	0.017138644712018876	0.07243016448619354	0.03377206834508719	0.022626071546337286	0.8540330509103632	0
