query_acc	mean_jaccard	% identity	alignment length	mismatches	gap opens	bit score	evalue	Membership Cluster 1	Membership Cluster 2	Membership Cluster 3	Membership Cluster 4	Membership Cluster 5	Max Membership	Assigned Cluster
tr|A0A1X1ZBS8|A0A1X1ZBS8_9MYCO	0.2016185035842294	76.04936585365854	232.02439024390245	0.0188116505103112	0.4146341463414634	343.73993902439025	10.01426422025516	0.1586893602663098	0.2977376869412704	0.144629236299708	0.2830193155400886	0.1159244009526231	0.2977376869412704	1
tr|A0A1A2JBJ5|A0A1A2JBJ5_9MYCO	0.2016185035842294	75.65806325301205	228.789156626506	0.0190432451976841	0.3674698795180723	337.76445783132533	6.74340060755602	0.1575163404978527	0.2991185763716542	0.1439472120208164	0.2838186816225814	0.1155991894870953	0.2991185763716542	1
tr|A0A1Q9C206|A0A1Q9C206_SYMMI	0.1271017345110086	46.10256962864722	323.1737400530504	0.0061256983118763	4.607427055702917	399.0994031830239	45543.66695378103	0.0863993462265726	0.1694561676543096	0.2031878464754798	0.2749208042913075	0.2660358353523304	0.2749208042913075	3
tr|Q3MNL1|Q3MNL1_TERSD	0.0011956765232974	77.193	331.0	0.0810810153397172	0.3333333333333333	637.5666666666667	0.8333263889467588	0.1862548918017917	0.1850325082306176	0.1798490493114272	0.2822869834232046	0.1665765672329587	0.2822869834232046	3
tr|Q3MNR4|Q3MNR4_TERSD	0.1081865239375319	79.798	203.0	0.1499997750003375	0.0	362.26666666666665	0.3225796045819207	0.212961886401221	0.2117272858963379	0.1690054257827509	0.2507402842973469	0.1555651176223431	0.2507402842973469	3
tr|Q3MNP3|Q3MNP3_TERSD	0.1623847986877215	25.621214666666667	266.312	0.0055413120234667	8.282666666666668	246.31546666666668	49272.03089250059	0.057983694387535	0.256029571952198	0.127214442673468	0.2889679219274059	0.269804369059393	0.2889679219274059	3
tr|E1X1A6|E1X1A6_HALMS	0.2379096262160777	26.018455696202533	289.81545636242504	0.0051170858967942	5.788807461692206	199.7107928047968	59835.49165796227	0.079091842581174	0.2718173310950439	0.1943468579082725	0.1699079338373268	0.2848360345781827	0.2848360345781827	4
tr|A0A1Z4EEM8|A0A1Z4EEM8_9MYCO	0.2405005920378904	47.729967333333335	67.61	0.0315086234376055	1.8266666666666669	84.51653333333333	99882.30725626869	0.2193622107856029	0.1235824965145301	0.2856444284064933	0.1061225160353017	0.265288348258072	0.2856444284064933	2
tr|A0A2N0C3P3|A0A2N0C3P3_9LEPT	0.2763925557902371	23.282315159574463	288.2619680851064	0.0052887537334494	6.86968085106383	170.85711436170214	64540.78129569445	0.091120982275798	0.281477215235225	0.1965234173044774	0.1589968841242646	0.2718815010602349	0.281477215235225	1
tr|A0A2N0A622|A0A2N0A622_9LEPT	0.2763925557902371	23.25768795741849	289.10911510312707	0.0052836951437322	6.961410512308716	173.3686626746507	67468.41632715725	0.0932248453228416	0.2618262582909907	0.2041778857808432	0.1533043266089759	0.2874666839963483	0.2874666839963483	4
tr|A0A1Z5I274|A0A1Z5I274_9GAMM	0.2369466979220003	26.3144399469144	282.6038487060385	0.0053721082372651	6.300597213005972	191.00690112806905	60838.22734643985	0.0786924439669419	0.2687395860777192	0.1880048205347392	0.1707564902334326	0.2938066591871668	0.2938066591871668	4
tr|A0A011Q145|A0A011Q145_9PROT	0.2763925557902371	64.6192	31.0	0.1190474773244317	0.2	46.02	0.2932542719816071	0.1844040016504971	0.2898607169186944	0.1524543025260402	0.2337893378562963	0.1394916410484716	0.2898607169186944	1
tr|A0A2U0T0M7|A0A2U0T0M7_9BURK	0.2763925557902371	25.717275930851063	283.93882978723406	0.0057322531254384	8.061170212765957	178.81476063829788	65024.34004091672	0.0919763675005149	0.2796718057357298	0.1882469263693581	0.1618098644170878	0.2782950359773093	0.2796718057357298	1
tr|I3ZZI9|I3ZZI9_ORNRL	0.2763925557902371	20.91439147802929	256.1171770972037	0.0060269483635559	9.15179760319574	141.20612516644474	67232.01837634524	0.0922004493455304	0.2786646613068582	0.1778044423861139	0.1711694739931116	0.2801609729683857	0.2801609729683857	4
tr|A0A0F6QXK7|A0A0F6QXK7_9CORY	0.2763925557902371	22.815018666666667	281.226	0.0056049828895753	10.208666666666666	154.58966666666666	65142.20901773807	0.0920179950954668	0.2852886664600854	0.1711929089298065	0.1773873762392111	0.27411305327543	0.2852886664600854	1
tr|Q4KBS6|Q4KBS6_PSEF5	0.2441620263696876	65.3989940357853	539.2067594433399	0.0065184988947314	2.4314115308151094	752.3984095427436	5.326069100256174	0.175535940054463	0.2539127434947915	0.1974706694050224	0.2247228404241665	0.1483578066215566	0.2539127434947915	1
tr|J2FCI5|J2FCI5_9PSED	0.2441620263696876	66.25886666666668	546.0808080808081	0.0065018647587843	2.4606060606060605	771.9907070707071	6.086082405736814	0.1790116179427475	0.249094220274404	0.199603469231502	0.2223103892475127	0.1499803033038335	0.249094220274404	1
tr|A0A0D5XYX5|A0A0D5XYX5_9PSED	0.2441620263696876	66.11704040404041	546.369696969697	0.0064677132775605	2.4767676767676767	768.3107070707072	5.576806966968754	0.1782991752217655	0.2499180742656924	0.1992055808392422	0.2227619457832649	0.1498152238900348	0.2499180742656924	1
tr|Q9X3C0|Q9X3C0_PSECL	0.2441620263696876	65.45597011952191	540.2091633466135	0.0065058768981804	2.440239043824701	753.603187250996	5.7438887492492094	0.1757306388637724	0.2535812919634763	0.1976083693911191	0.2245706964512008	0.1485090033304313	0.2535812919634763	1
tr|A0A173JL08|A0A173JL08_9PSED	0.1081865239375319	66.93299799196788	544.0522088353414	0.0067526334780388	2.4497991967871484	768.3843373493976	8.828652344125967	0.1598711931267602	0.2102696144566645	0.1929293780012981	0.2728263406445118	0.1641034737707653	0.2728263406445118	3
tr|A0A0D6BHI0|A0A0D6BHI0_9PSED	0.2441620263696876	64.33484210526316	528.8654970760234	0.0064599804420024	2.38401559454191	738.0037037037038	2.329445647228917	0.172034549977694	0.2587423547836638	0.1954906788868537	0.2270555005509246	0.1466769158008637	0.2587423547836638	1
tr|A1Z374|A1Z374_PSECL	0.2441620263696876	65.85880808080809	546.6282828282829	0.0064543885679181	3.319191919191919	758.4979797979798	6.498521089004002	0.1716249935271088	0.2566026022824078	0.1944145260791693	0.2272636600082977	0.1500942181030162	0.2566026022824078	1
tr|A0A075P5W0|A0A075P5W0_PSEFL	0.2441620263696876	63.81134924965893	552.8894952251023	0.0058799932368012	2.581173260572988	770.2994542974079	8.087852705996704	0.1737409405026436	0.25243940046001	0.1988744879966041	0.2244220048121431	0.1505231662285988	0.25243940046001	1
tr|A0A142NDH9|A0A142NDH9_9PSED	0.1081865239375319	66.42714486921528	543.5030181086519	0.0065747693846358	2.412474849094568	770.5778672032193	9.99110998973346	0.1594287443172661	0.2103444972587887	0.1931508741165397	0.2729185703178405	0.1641573139895648	0.2729185703178405	3
tr|A0A0N0BV85|A0A0N0BV85_9PSED	0.1081865239375319	66.18637325349302	541.1656686626746	0.0066268960304658	2.4770459081836327	757.1892215568862	5.616686748138545	0.1572257725604617	0.2116075445836024	0.191346146319828	0.2764779952085749	0.1633425413275328	0.2764779952085749	3
tr|A0A0D0PIL0|A0A0D0PIL0_PSEFL	0.1081865239375319	62.633380376344086	545.5215053763441	0.0057989536695982	2.4341397849462365	762.6204301075269	5.1999021942080335	0.1524941863722536	0.213221336838872	0.1913074893447907	0.2790755676542611	0.1639014197898224	0.2790755676542611	3
tr|A0A0A6D6H3|A0A0A6D6H3_9PSED	0.1081865239375319	66.91055911823649	541.6653306613226	0.0067260640585119	2.45691382765531	775.0923847695391	6.1345209827555225	0.160347886530004	0.2099309251155208	0.1933725265248595	0.2720477099571416	0.1643009518724739	0.2720477099571416	3
tr|A0A0G3GJA5|A0A0G3GJA5_9PSED	0.1081865239375319	62.817520325203255	548.5325203252032	0.0057451128206408	2.432926829268293	758.0357723577235	5.442036556437024	0.1524574396309485	0.2133428412957664	0.1911095716350153	0.2792322089139573	0.1638579385243125	0.2792322089139573	3
tr|A0A0N0L6A3|A0A0N0L6A3_9PSED	0.1081865239375319	66.94743912175649	540.187624750499	0.0067669777688886	2.4291417165668663	767.4315369261477	6.658051096633385	0.1597462524872031	0.2103475433144263	0.1927138213679468	0.2734079307353759	0.1637844520950478	0.2734079307353759	3
tr|A0A191YTE5|A0A191YTE5_9PSED	0.1081865239375319	66.12812024048097	542.5290581162325	0.0065577644103499	2.434869739478958	764.4905811623246	8.184565722129806	0.1581648021412772	0.211010132335624	0.1923262543152841	0.274706333447345	0.1637924777604696	0.274706333447345	3
tr|A0A0F4SLW2|A0A0F4SLW2_PSEFL	0.1081865239375319	66.95671656686626	539.8982035928144	0.0067990278602313	2.395209580838323	769.115369261477	5.749533174687276	0.1601170116195741	0.2101387433297206	0.1930152971955446	0.2729076824990066	0.163821265356154	0.2729076824990066	3
tr|A0A160GND1|A0A160GND1_PSEPU	0.2441620263696876	57.00928971962617	542.9732977303071	0.0049036293620162	2.574098798397864	718.545393858478	5.139050293981405	0.1557764117112093	0.2721347931047174	0.1913357542980802	0.2342819190032226	0.1464711218827703	0.2721347931047174	1
tr|A0A1C1BXU3|A0A1C1BXU3_PSEPU	0.2441620263696876	57.06529127516779	545.1557046979866	0.0048877776919588	2.58255033557047	720.6730201342282	5.446197445110197	0.1561851412701497	0.2713444878103053	0.1917081292875535	0.2339505809080795	0.1468116607239119	0.2713444878103053	1
tr|A0A0F0FCH6|A0A0F0FCH6_9PSED	0.2441620263696876	58.27971196754565	548.9655172413793	0.0049754756017086	2.6511156186612577	718.7620689655172	7.220019190138563	0.157847226377068	0.2699568575929525	0.1917943956945462	0.2333231329704915	0.1470783873649416	0.2699568575929525	1
tr|V8R6J6|V8R6J6_9PSED	0.1081865239375319	66.39023246492987	541.376753507014	0.0066466862049022	2.468937875751503	766.9823647294589	7.219688971820879	0.1586074761688485	0.2108119464678865	0.1924001528900735	0.2743063842942747	0.1638740401789166	0.2743063842942747	3
tr|A0A0A7JLW9|A0A0A7JLW9_9PSED	0.2441620263696876	55.56874468085106	539.2579787234042	0.0047300652549637	2.543882978723404	721.2961436170212	4.112030622018343	0.1536004621595205	0.2738970487134583	0.1910609071095933	0.235146197980158	0.1462953840372697	0.2738970487134583	1
tr|A0A0P7K7M0|A0A0P7K7M0_9PSED	0.1081865239375319	66.24857746478872	545.2957746478874	0.006538698937003	2.496981891348089	764.2919517102615	7.281504237254587	0.1581100217780805	0.2110737708109396	0.1922093272304332	0.274588456245538	0.1640184239350085	0.274588456245538	3
tr|A0A0L1MMA0|A0A0L1MMA0_PSESX	0.1081865239375319	66.997625	545.8931451612904	0.0067072341681151	2.471774193548387	772.8548387096774	4.243890716717229	0.1603604765821693	0.2099775585070853	0.1933595078716651	0.2718337330877004	0.1644687239513798	0.2718337330877004	3
tr|A0A0F4V5W7|A0A0F4V5W7_PSEFL	0.1081865239375319	67.18117102615695	544.6680080482897	0.0067849824747936	2.438631790744467	776.2464788732394	7.865016805888199	0.1611405220985269	0.2095715684729957	0.1938043751281096	0.2709529586668596	0.164530575633508	0.2709529586668596	3
tr|A0A166QBC9|A0A166QBC9_PSEFL	0.1081865239375319	67.44421862348179	547.7651821862348	0.0067553703369271	2.45748987854251	775.3378542510122	5.989374603628236	0.1614885891687869	0.2094653195863307	0.1938759855656778	0.2704726620150806	0.1646974436641237	0.2704726620150806	3
tr|A0A0F4XUU1|A0A0F4XUU1_9PSED	0.1081865239375319	63.90444820717131	539.2828685258964	0.0061656366333227	2.4741035856573705	753.0894422310757	6.466652655189582	0.1529876846437144	0.2133366714431394	0.1901341811564267	0.2805822892128697	0.1629591735438496	0.2805822892128697	3
tr|A0A1B3C6Q4|A0A1B3C6Q4_9PSED	0.1081865239375319	64.0087681451613	542.6532258064516	0.0060961366931303	3.100806451612903	760.6112903225805	6.131239185646773	0.150651719815552	0.2145374815534709	0.1880416817360795	0.2826283866776724	0.164140730217225	0.2826283866776724	3
tr|A0A0Q6Q970|A0A0Q6Q970_9PSED	0.1081865239375319	66.38059207920791	536.1584158415842	0.0067609174211766	2.4	764.7148514851485	4.857087295969811	0.1585418035623065	0.2108729879740483	0.1921922812398515	0.2750459964782334	0.1633469307455601	0.2750459964782334	3
tr|A0A0C2A4M0|A0A0C2A4M0_PSEFL	0.1081865239375319	66.55153020134227	545.3852348993289	0.0066006303897057	2.4644295302013424	774.8679194630873	7.237216191122948	0.1598476422362725	0.2101082132445958	0.1934399200816573	0.2720634937810352	0.1645407306564389	0.2720634937810352	3
tr|A0A0N9VYX0|A0A0N9VYX0_PSEFL	0.1081865239375319	66.01857317073171	550.6666666666666	0.0063976693825139	2.518292682926829	768.3284552845528	6.746739812413371	0.1582523306988434	0.2109013113624692	0.1927481750144136	0.2734923789849164	0.1646058039393574	0.2734923789849164	3
tr|A0A0K1QSW9|A0A0K1QSW9_PSEFL	0.1081865239375319	65.63905566600397	535.7872763419483	0.0066231265199704	2.73558648111332	758.992842942346	6.304675372826926	0.1548021184318782	0.2127145996424494	0.1897461628561197	0.2794582839584295	0.1632788351111231	0.2794582839584295	3
tr|A0A0P6S6Q1|A0A0P6S6Q1_9PSED	0.1081865239375319	66.42531653225807	544.9737903225806	0.0065381873345099	2.4294354838709675	773.8427419354839	7.1586036423366775	0.159709956711812	0.2101595669450889	0.193456013487117	0.2722401467872243	0.1644343160687576	0.2722401467872243	3
tr|A0A1A9JHB5|A0A1A9JHB5_9PSED	0.1081865239375319	67.18108847184988	544.4276139410188	0.0067650895017087	2.454423592493298	776.8723860589813	7.631054715815351	0.1610979831755123	0.2095847100606868	0.1937753543151017	0.2709793785304642	0.1645625739182349	0.2709793785304642	3
tr|A0A0C2MIF1|A0A0C2MIF1_9PSED	0.1081865239375319	67.01561122244489	542.1803607214429	0.0067584035305626	2.43687374749499	774.031863727455	6.611899312882001	0.1605539449211471	0.2098630536810074	0.1934252719306878	0.2718978092558528	0.1642599202113047	0.2718978092558528	3
tr|A0A0J6LD36|A0A0J6LD36_9PSED	0.2441620263696876	58.86705714285714	550.6346938775511	0.0050706263274582	3.4816326530612245	732.284693877551	8.669007233277743	0.1554786198629312	0.2714379179357514	0.1892324525591037	0.2351655243804273	0.1486854852617862	0.2714379179357514	1
tr|A0A1C1ABH7|A0A1C1ABH7_PSEPU	0.2441620263696876	57.025418230563005	544.470509383378	0.0048927013714022	2.5804289544235925	718.5650134048258	5.244407992156564	0.155851765159398	0.271921221856355	0.1914189026186322	0.2342019854741814	0.1466061248914333	0.271921221856355	1
tr|A0A1Q8EPI7|A0A1Q8EPI7_9PSED	0.2441620263696876	66.0595659229209	548.2454361054766	0.0063883269645149	2.4685598377281948	769.1423935091277	8.308672171543895	0.1783545087119574	0.2496255372502256	0.19941076147084	0.222616562093941	0.1499926304730359	0.2496255372502256	1
tr|A0A2T6GSM1|A0A2T6GSM1_9PSED	0.2441620263696876	64.33484210526316	528.8654970760234	0.0064599804420024	2.38401559454191	738.0037037037038	2.329445647228917	0.172034549977694	0.2587423547836638	0.1954906788868537	0.2270555005509246	0.1466769158008637	0.2587423547836638	1
tr|A0A0W0P306|A0A0W0P306_9PSED	0.2441620263696876	64.49538276553106	543.3587174348697	0.0062165188610884	2.49498997995992	758.6511022044089	6.692142659417914	0.1741396299366794	0.2540008136195567	0.1978185820999933	0.2249656350294464	0.149075339314324	0.2540008136195567	1
tr|A0A0A4GDI1|A0A0A4GDI1_9PSED	0.1081865239375319	63.86927855711424	537.9959919839679	0.0061245025460102	2.7655310621242486	751.5941883767536	6.089133433683212	0.1510486428673451	0.2143611792928873	0.1884086546348443	0.283183253130147	0.1629982700747761	0.283183253130147	3
tr|A0A1S1V148|A0A1S1V148_9PSED	0.2441620263696876	63.4602589041096	555.1178082191781	0.0057705225712437	2.584931506849315	771.3320547945204	12.839380523046792	0.1732509972778174	0.2524856306555038	0.1990136220953349	0.224491667059105	0.1507580829122387	0.2524856306555038	1
tr|A0A109Z2V1|A0A109Z2V1_SERLI	0.2441620263696876	58.25981763527054	541.5150300601202	0.0051202065982963	3.31062124248497	713.9246492985973	6.290964703814802	0.1527836765873375	0.2765211310364966	0.1870948194424683	0.2371656677717938	0.1464347051619036	0.2765211310364966	1
tr|A0A159ZWU7|A0A159ZWU7_PSEFL	0.1081865239375319	63.55506072874493	547.3927125506073	0.0059252503325968	2.380566801619433	768.9264507422403	6.438767544921635	0.1549844190383293	0.2120375674494649	0.1925862501037133	0.2760612110576317	0.1643305523508605	0.2760612110576317	3
tr|A0A293QLM5|A0A293QLM5_PSEFL	0.1081865239375319	66.06831034482758	548.9939148073022	0.0063985252041593	2.4949290060851927	774.5774847870182	7.75422117329005	0.1590040150375651	0.2104369835636996	0.1933573873225819	0.2724038928149043	0.1647977212612489	0.2724038928149043	3
tr|A0A0N9X1L9|A0A0N9X1L9_PSEFL	0.1081865239375319	64.17083501006036	544.0422535211268	0.0060995062674634	2.4788732394366195	763.1034205231389	7.016524234664494	0.1546570621696546	0.2124095818982889	0.1915071331740867	0.2775674483138799	0.1638587744440897	0.2775674483138799	3
tr|A0A1Q3I0H7|A0A1Q3I0H7_9PSED	0.1081865239375319	66.19576494023904	538.8406374501992	0.0066711845540891	2.4681274900398407	764.5053784860556	7.193878044928626	0.1579382064258969	0.2111439259981123	0.1919574560050088	0.2753882900784256	0.1635721214925563	0.2753882900784256	3
tr|U7A2K8|U7A2K8_9PSED	0.2441620263696876	64.61777016129032	546.2231182795699	0.0061882934279246	2.46505376344086	766.515053763441	6.502257271442626	0.1754067458131767	0.2520635392006856	0.1988507389357541	0.2239700488786473	0.1497089271717362	0.2520635392006856	1
tr|A0A0Q7A2J5|A0A0Q7A2J5_9PSED	0.1081865239375319	64.42009311740891	548.1039136302294	0.0061272074038945	2.47638326585695	768.0408906882592	10.06168396894587	0.155778160181231	0.2118260162003384	0.1923265920651379	0.2756696965788011	0.1643995349744912	0.2756696965788011	3
tr|A0A0L6FTW2|A0A0L6FTW2_9PSED	0.2441620263696876	58.59174489795919	547.9979591836735	0.0050303873947838	2.7224489795918365	722.4330612244897	5.755087606460552	0.1583044601154421	0.2694197615115716	0.191842181865152	0.2331528265665364	0.1472807699412978	0.2694197615115716	1
tr|A0A059L8S9|A0A059L8S9_9PSED	0.1081865239375319	67.29608484848485	546.1737373737374	0.0067499381813047	2.4343434343434343	779.9987878787879	10.444980637844347	0.1617714885404509	0.2092200444009698	0.1942825786867343	0.269913516817851	0.1648123715539937	0.269913516817851	3
tr|A0A1J0ESS0|A0A1J0ESS0_9PSED	0.1081865239375319	65.61862424242425	546.9535353535354	0.0064006409475125	2.4727272727272727	761.9941414141414	7.216962974037168	0.1570643401894439	0.2115035249892677	0.1920295050704291	0.2754147341788303	0.1639878955720288	0.2754147341788303	3
tr|A0A1P8F2G9|A0A1P8F2G9_9PSED	0.1081865239375319	66.48574302788846	539.0597609561753	0.0067185048819323	2.410358565737052	763.3350597609561	6.510783822092214	0.1586359646873197	0.2108655990939378	0.1922192513560409	0.2748020424505255	0.1634771424121757	0.2748020424505255	3
tr|A0A176NHS4|A0A176NHS4_9PSED	0.1081865239375319	63.81234538152611	542.4056224899598	0.0060489009932887	2.4718875502008038	756.1383534136546	8.124027351330307	0.1533175815228499	0.2131107719360293	0.1906360617020278	0.2795822006455206	0.1633533841935723	0.2795822006455206	3
tr|A0A255YLA0|A0A255YLA0_9PSED	0.1081865239375319	67.26801204819277	542.6767068273092	0.0068016056998006	2.391566265060241	772.0869477911647	9.75395077933148	0.161056708916517	0.2096847726502892	0.1935570569351899	0.2715490592617718	0.1641524022362319	0.2715490592617718	3
tr|A0A2R7K6H6|A0A2R7K6H6_9PSED	0.1081865239375319	66.47623822341858	546.9771197846568	0.0065417594199116	2.468371467025572	780.0080753701211	7.857759597451015	0.1602709474237797	0.2098053163099911	0.1939663655496528	0.2710468606142378	0.1649105101023384	0.2710468606142378	3
tr|A0A2N8BHY4|A0A2N8BHY4_9PSED	0.2441620263696876	66.27364848484848	546.3656565656565	0.0065102449926912	2.470707070707071	772.1656565656566	6.240616930138076	0.1790007164611415	0.249077015234596	0.199589369829318	0.2223145099278756	0.1500183885470689	0.249077015234596	1
tr|A0A2J7URJ7|A0A2J7URJ7_9PSED	0.1081865239375319	66.71532037533512	544.7278820375335	0.0066635696574404	2.445040214477212	773.6000000000001	7.704749300103541	0.1600766480167898	0.2100442263207616	0.1934179337381298	0.2720479367699844	0.1644132551543342	0.2720479367699844	3
tr|A0A2K4GEK6|A0A2K4GEK6_9PSED	0.2441620263696876	63.326428	541.696	0.0059790013883839	2.43	743.949	4.876831634598728	0.1708155199819475	0.2578719630546377	0.19640941631471	0.2268667001209197	0.1480364005277849	0.2578719630546377	1
tr|A0A2N1GT25|A0A2N1GT25_9PSED	0.1081865239375319	65.40274603174602	536.7579365079365	0.0065105339824953	2.4761904761904763	756.0551587301587	5.839605943285054	0.1556136077896914	0.2122674835062045	0.1907262887067373	0.27842119693978	0.1629714230575866	0.27842119693978	3
tr|A0A2L0LN65|A0A2L0LN65_9PSED	0.2441620263696876	59.09376180698151	554.2422997946612	0.0050320311582352	2.722792607802875	733.6373716632444	8.07497717258568	0.1607372381009145	0.2656614491700374	0.1936274338555355	0.2314231238011764	0.1485507550723361	0.2656614491700374	1
tr|A0A2M8SP98|A0A2M8SP98_9PSED	0.1081865239375319	64.43591105121293	546.9743935309973	0.006132281708927	2.466307277628032	770.2324797843665	8.024730559842896	0.1560250122976573	0.2116720112721435	0.1925191541988975	0.2753527612121255	0.1644310610191759	0.2753527612121255	3
tr|A0A2A5RAC0|A0A2A5RAC0_PSEFL	0.1081865239375319	66.10026653306613	542.8657314629259	0.0065435753278024	2.4549098196392785	765.3547094188377	7.392580814424349	0.1581057992295222	0.211024363387437	0.1923238169685385	0.2746691397587035	0.1638768806557987	0.2746691397587035	3
tr|A0A2K4J4X2|A0A2K4J4X2_9PSED	0.2441620263696876	64.93122745625841	546.9232839838493	0.0062316004537344	2.4697173620457606	769.5798115746973	6.55572405468687	0.1762712737242349	0.2511245341896923	0.1991915766228637	0.2234802434235532	0.1499323720396558	0.2511245341896923	1
tr|A0A2C5W3H0|A0A2C5W3H0_PSEPU	0.1081865239375319	67.51899796334013	550.4256619144603	0.0066906489950251	2.468431771894094	784.3859470468432	11.023501001495468	0.1625213105761206	0.2088258658993624	0.1948079721114519	0.2685188166282868	0.1653260347847781	0.2685188166282868	3
tr|A0A2A2PT73|A0A2A2PT73_9PSED	0.1081865239375319	67.12602620967743	545.4818548387096	0.0067094116646554	2.4596774193548385	777.4072580645161	7.61907592307201	0.1610654797152969	0.2095799300367	0.193847526313608	0.2708429385865909	0.1646641253478041	0.2708429385865909	3
tr|A0A2N0DMB0|A0A2N0DMB0_9PSED	0.1081865239375319	66.42240442655935	544.9859154929577	0.0065624418013661	2.4627766599597587	768.0830985915494	5.519507128431387	0.158949143848708	0.2106301856077913	0.1927580603943459	0.2734977957013745	0.1641648144477801	0.2734977957013745	3
tr|A0A1X1P1Z3|A0A1X1P1Z3_9PSED	0.2441620263696876	58.884744376278114	552.1840490797546	0.0050187816928193	2.703476482617587	726.8292433537832	6.58206639243142	0.1596409165379934	0.2674187431632017	0.1928046173931448	0.2322108375899879	0.147924885315672	0.2674187431632017	1
tr|A0A2N8F4L3|A0A2N8F4L3_9PSED	0.2441620263696876	59.24915662650602	533.9618473895582	0.0053011429775851	2.632530120481928	712.2275100401607	6.546494504793046	0.1581497920082102	0.2720560403750505	0.1903740214965222	0.234056058340616	0.1453640877796009	0.2720560403750505	1
